"","Participant.Private.ID","Age","Gender","needForMoney","blockOrder","randomise_blocks","effortL","rewardL","effortChoice","effortSelfReport","gamblingChoice","happySelfReport","subjEffort1","subjEffort3","subjEffort5","subjEffort7","subjFrust1","subjFrust3","subjFrust5","subjFrust7","nfc","ind","mes"
"15","4456595",20,"female",6,15,3,"5","-8","high",48,"risky",14,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"16","4456595",20,"female",6,16,31,"5","-1","high",98,"risky",99,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"17","4456595",20,"female",6,17,13,"1","-1","high",19,"risky",1,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"18","4456595",20,"female",6,18,23,"5","-6","high",81,"risky",50,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"19","4456595",20,"female",6,19,32,"7","-1","high",72,"risky",30,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"20","4456595",20,"female",6,20,19,"5","-8","high",98,"safe",0,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"21","4456595",20,"female",6,21,22,"3","-6","high",75,"safe",1,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"22","4456595",20,"female",6,22,27,"5","-4","low",13,"risky",0,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"23","4456595",20,"female",6,23,7,"5","-6","high",62,"risky",20,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"24","4456595",20,"female",6,24,15,"5","-1","high",52,"risky",32,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"25","4456595",20,"female",6,25,10,"3","-4","high",98,"risky",77,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"26","4456595",20,"female",6,26,1,"1","-8","high",41,"risky",9,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"27","4456595",20,"female",6,27,25,"1","-4","high",41,"risky",45,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"28","4456595",20,"female",6,28,26,"3","-4","high",14,"risky",1,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"29","4456595",20,"female",6,29,17,"1","-8","high",8,"risky",0,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"30","4456595",20,"female",6,30,11,"5","-4","high",73,"risky",20,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"31","4456595",20,"female",6,31,21,"1","-6","high",58,"risky",0,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"32","4456595",20,"female",6,32,5,"1","-6","high",53,"risky",23,10,5,6,9,2,7,5,10,3.5,4.5,3.88888888888889
"33","4456609",20,"female",7,1,20,"7","-8","low",1,"risky",85,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"34","4456609",20,"female",7,2,13,"1","-1","high",17,"risky",2,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"35","4456609",20,"female",7,3,19,"5","-8","low",1,"risky",64,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"36","4456609",20,"female",7,4,15,"5","-1","high",56,"risky",47,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"37","4456609",20,"female",7,5,5,"1","-6","high",8,"safe",46,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"38","4456609",20,"female",7,6,25,"1","-4","high",2,"safe",49,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"39","4456609",20,"female",7,7,31,"5","-1","high",47,"safe",5,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"40","4456609",20,"female",7,8,18,"3","-8","low",0,"risky",84,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"41","4456609",20,"female",7,9,8,"7","-6","low",0,"safe",64,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"42","4456609",20,"female",7,10,28,"7","-4","low",2,"risky",80,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"43","4456609",20,"female",7,11,11,"5","-4","high",48,"risky",50,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"44","4456609",20,"female",7,12,26,"3","-4","high",38,"risky",51,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"45","4456609",20,"female",7,13,23,"5","-6","high",48,"safe",56,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"46","4456609",20,"female",7,14,30,"3","-1","high",33,"risky",1,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"47","4456609",20,"female",7,15,22,"3","-6","high",47,"safe",51,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"48","4456609",20,"female",7,16,9,"1","-4","high",3,"risky",45,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"49","4456609",20,"female",7,17,7,"5","-6","high",51,"safe",54,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"50","4456609",20,"female",7,18,3,"5","-8","low",1,"safe",49,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"51","4456609",20,"female",7,19,29,"1","-1","high",9,"risky",1,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"52","4456609",20,"female",7,20,10,"3","-4","high",47,"risky",33,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"53","4456609",20,"female",7,21,14,"3","-1","high",40,"risky",2,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"54","4456609",20,"female",7,22,17,"1","-8","high",0,"risky",54,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"55","4456609",20,"female",7,23,6,"3","-6","high",47,"risky",53,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"56","4456609",20,"female",7,24,12,"7","-4","low",1,"risky",64,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"57","4456609",20,"female",7,25,24,"7","-6","low",1,"risky",71,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"58","4456609",20,"female",7,26,27,"5","-4","high",56,"risky",43,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"59","4456609",20,"female",7,27,16,"7","-1","high",58,"risky",2,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"60","4456609",20,"female",7,28,4,"7","-8","low",1,"risky",57,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"61","4456609",20,"female",7,29,21,"1","-6","high",5,"risky",57,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"62","4456609",20,"female",7,30,32,"7","-1","high",53,"risky",8,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"63","4456609",20,"female",7,31,2,"3","-8","high",39,"risky",51,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"64","4456609",20,"female",7,32,1,"1","-8","high",5,"safe",51,1,3,6,8,1,3,4,9,3.11111111111111,3.8,4.33333333333333
"65","4456660",21,"female",7,1,32,"7","-1","low",6,"risky",77,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"66","4456660",21,"female",7,2,7,"5","-6","low",2,"risky",54,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"67","4456660",21,"female",7,3,10,"3","-4","high",69,"safe",56,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"68","4456660",21,"female",7,4,2,"3","-8","low",0,"risky",52,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"69","4456660",21,"female",7,5,23,"5","-6","low",1,"risky",65,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"70","4456660",21,"female",7,6,24,"7","-6","high",77,"safe",67,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"71","4456660",21,"female",7,7,28,"7","-4","high",72,"safe",67,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"72","4456660",21,"female",7,8,16,"7","-1","low",3,"risky",70,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"73","4456660",21,"female",7,9,12,"7","-4","low",1,"risky",56,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"74","4456660",21,"female",7,10,26,"3","-4","high",51,"safe",53,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"75","4456660",21,"female",7,11,4,"7","-8","low",0,"risky",56,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"76","4456660",21,"female",7,12,8,"7","-6","low",1,"risky",96,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"77","4456660",21,"female",7,13,9,"1","-4","high",28,"safe",65,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"78","4456660",21,"female",7,14,18,"3","-8","high",72,"safe",0,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"79","4456660",21,"female",7,15,22,"3","-6","high",49,"risky",0,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"80","4456660",21,"female",7,16,19,"5","-8","high",76,"safe",40,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"81","4456660",21,"female",7,17,20,"7","-8","low",0,"risky",100,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"82","4456660",21,"female",7,18,11,"5","-4","high",44,"safe",47,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"83","4456660",21,"female",7,19,6,"3","-6","low",0,"risky",50,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"84","4456660",21,"female",7,20,14,"3","-1","high",61,"safe",0,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"85","4456660",21,"female",7,21,30,"3","-1","high",55,"safe",5,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"86","4456660",21,"female",7,22,15,"5","-1","high",25,"risky",7,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"87","4456660",21,"female",7,23,29,"1","-1","high",29,"risky",1,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"88","4456660",21,"female",7,24,1,"1","-8","low",23,"safe",33,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"89","4456660",21,"female",7,25,25,"1","-4","high",11,"risky",25,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"90","4456660",21,"female",7,26,3,"5","-8","low",3,"risky",94,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"91","4456660",21,"female",7,27,5,"1","-6","high",40,"safe",33,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"92","4456660",21,"female",7,28,21,"1","-6","high",43,"safe",32,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"93","4456660",21,"female",7,29,17,"1","-8","high",50,"safe",49,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"94","4456660",21,"female",7,30,27,"5","-4","high",59,"safe",34,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"95","4456660",21,"female",7,31,13,"1","-1","high",7,"safe",14,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"96","4456660",21,"female",7,32,31,"5","-1","high",17,"safe",3,2,5,6,10,2,5,6,10,3.61111111111111,3.3,3.38888888888889
"97","4456677",19,"female",5,1,3,"5","-8","high",61,"safe",36,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"98","4456677",19,"female",5,2,31,"5","-1","high",57,"safe",13,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"99","4456677",19,"female",5,3,26,"3","-4","high",46,"safe",21,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"100","4456677",19,"female",5,4,19,"5","-8","high",53,"safe",29,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"101","4456677",19,"female",5,5,15,"5","-1","high",38,"safe",7,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"102","4456677",19,"female",5,6,25,"1","-4","high",33,"safe",22,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"103","4456677",19,"female",5,7,12,"7","-4","low",0,"safe",62,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"104","4456677",19,"female",5,8,4,"7","-8","high",40,"safe",24,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"105","4456677",19,"female",5,9,22,"3","-6","high",55,"safe",43,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"106","4456677",19,"female",5,10,1,"1","-8","high",8,"safe",23,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"107","4456677",19,"female",5,11,11,"5","-4","high",21,"safe",28,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"108","4456677",19,"female",5,12,30,"3","-1","high",48,"safe",9,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"109","4456677",19,"female",5,13,10,"3","-4","high",56,"safe",32,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"110","4456677",19,"female",5,14,9,"1","-4","high",2,"safe",19,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"111","4456677",19,"female",5,15,6,"3","-6","high",29,"risky",20,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"112","4456677",19,"female",5,16,14,"3","-1","high",23,"safe",1,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"113","4456677",19,"female",5,17,16,"7","-1","high",16,"safe",16,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"114","4456677",19,"female",5,18,24,"7","-6","high",85,"safe",66,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"115","4456677",19,"female",5,19,7,"5","-6","high",84,"safe",37,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"116","4456677",19,"female",5,20,28,"7","-4","low",0,"risky",11,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"117","4456677",19,"female",5,21,13,"1","-1","high",4,"safe",1,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"118","4456677",19,"female",5,22,2,"3","-8","high",45,"safe",34,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"119","4456677",19,"female",5,23,8,"7","-6","high",24,"risky",15,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"120","4456677",19,"female",5,24,20,"7","-8","low",2,"safe",27,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"121","4456677",19,"female",5,25,5,"1","-6","high",1,"safe",3,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"122","4456677",19,"female",5,26,29,"1","-1","high",3,"safe",1,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"123","4456677",19,"female",5,27,18,"3","-8","high",1,"safe",13,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"124","4456677",19,"female",5,28,23,"5","-6","low",36,"safe",81,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"125","4456677",19,"female",5,29,21,"1","-6","low",0,"safe",42,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"126","4456677",19,"female",5,30,32,"7","-1","high",75,"safe",0,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"127","4456677",19,"female",5,31,17,"1","-8","high",4,"risky",68,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"128","4456677",19,"female",5,32,27,"5","-4","high",47,"safe",13,1,4,3,8,1,4,4,6,3.83333333333333,4.2,4
"129","4456723",21,"female",7,1,29,"1","-1","high",8,"safe",59,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"130","4456723",21,"female",7,2,1,"1","-8","high",22,"safe",72,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"131","4456723",21,"female",7,3,3,"5","-8","high",82,"risky",80,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"132","4456723",21,"female",7,4,24,"7","-6","low",4,"risky",89,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"133","4456723",21,"female",7,5,28,"7","-4","high",100,"safe",80,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"134","4456723",21,"female",7,6,32,"7","-1","high",82,"risky",85,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"135","4456723",21,"female",7,7,22,"3","-6","high",19,"safe",71,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"136","4456723",21,"female",7,8,20,"7","-8","high",85,"safe",95,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"137","4456723",21,"female",7,9,18,"3","-8","high",12,"risky",86,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"138","4456723",21,"female",7,10,12,"7","-4","high",95,"safe",89,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"139","4456723",21,"female",7,11,10,"3","-4","high",60,"risky",18,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"140","4456723",21,"female",7,12,13,"1","-1","high",7,"risky",1,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"141","4456723",21,"female",7,13,7,"5","-6","high",75,"risky",24,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"142","4456723",21,"female",7,14,30,"3","-1","high",74,"risky",22,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"143","4456723",21,"female",7,15,23,"5","-6","high",79,"safe",35,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"144","4456723",21,"female",7,16,5,"1","-6","high",21,"risky",76,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"145","4456723",21,"female",7,17,2,"3","-8","high",73,"risky",19,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"146","4456723",21,"female",7,18,14,"3","-1","high",76,"risky",77,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"147","4456723",21,"female",7,19,15,"5","-1","high",76,"risky",65,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"148","4456723",21,"female",7,20,11,"5","-4","high",88,"safe",92,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"149","4456723",21,"female",7,21,27,"5","-4","high",84,"risky",84,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"150","4456723",21,"female",7,22,31,"5","-1","high",91,"risky",33,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"151","4456723",21,"female",7,23,19,"5","-8","high",88,"risky",79,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"152","4456723",21,"female",7,24,25,"1","-4","high",1,"safe",68,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"153","4456723",21,"female",7,25,17,"1","-8","high",12,"safe",9,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"154","4456723",21,"female",7,26,8,"7","-6","low",3,"safe",3,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"155","4456723",21,"female",7,27,16,"7","-1","high",97,"risky",72,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"156","4456723",21,"female",7,28,26,"3","-4","high",41,"safe",69,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"157","4456723",21,"female",7,29,4,"7","-8","high",98,"safe",73,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"158","4456723",21,"female",7,30,6,"3","-6","high",85,"safe",73,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"159","4456723",21,"female",7,31,21,"1","-6","high",91,"safe",76,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"160","4456723",21,"female",7,32,9,"1","-4","high",4,"risky",18,1,5,7,10,1,5,7,10,3.27777777777778,3.8,3.11111111111111
"161","4457613",18,"female",9,1,30,"3","-1","high",28,"risky",37,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"162","4457613",18,"female",9,2,11,"5","-4","high",60,"risky",53,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"163","4457613",18,"female",9,3,24,"7","-6","high",84,"risky",67,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"164","4457613",18,"female",9,4,14,"3","-1","high",32,"safe",27,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"165","4457613",18,"female",9,5,28,"7","-4","high",85,"risky",58,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"166","4457613",18,"female",9,6,4,"7","-8","high",58,"risky",64,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"167","4457613",18,"female",9,7,1,"1","-8","high",19,"risky",81,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"168","4457613",18,"female",9,8,23,"5","-6","high",33,"risky",63,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"169","4457613",18,"female",9,9,17,"1","-8","high",60,"risky",67,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"170","4457613",18,"female",9,10,10,"3","-4","high",28,"risky",40,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"171","4457613",18,"female",9,11,2,"3","-8","high",42,"risky",70,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"172","4457613",18,"female",9,12,20,"7","-8","low",1,"risky",83,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"173","4457613",18,"female",9,13,27,"5","-4","high",26,"risky",36,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"174","4457613",18,"female",9,14,7,"5","-6","high",72,"risky",36,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"175","4457613",18,"female",9,15,19,"5","-8","high",43,"risky",85,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"176","4457613",18,"female",9,16,29,"1","-1","high",10,"safe",10,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"177","4457613",18,"female",9,17,18,"3","-8","low",0,"risky",69,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"178","4457613",18,"female",9,18,12,"7","-4","high",60,"risky",64,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"179","4457613",18,"female",9,19,6,"3","-6","high",53,"safe",49,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"180","4457613",18,"female",9,20,9,"1","-4","high",44,"risky",35,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"181","4457613",18,"female",9,21,21,"1","-6","high",32,"risky",39,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"182","4457613",18,"female",9,22,8,"7","-6","low",0,"risky",54,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"183","4457613",18,"female",9,23,5,"1","-6","high",30,"risky",53,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"184","4457613",18,"female",9,24,25,"1","-4","high",16,"risky",41,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"185","4457613",18,"female",9,25,32,"7","-1","high",59,"safe",14,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"186","4457613",18,"female",9,26,22,"3","-6","high",28,"risky",39,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"187","4457613",18,"female",9,27,16,"7","-1","high",59,"safe",0,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"188","4457613",18,"female",9,28,15,"5","-1","high",60,"safe",0,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"189","4457613",18,"female",9,29,3,"5","-8","high",47,"risky",62,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"190","4457613",18,"female",9,30,26,"3","-4","high",32,"risky",51,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"191","4457613",18,"female",9,31,13,"1","-1","high",8,"safe",5,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"192","4457613",18,"female",9,32,31,"5","-1","high",52,"safe",8,2,3,6,8,1,3,5,8,3.83333333333333,4.1,3.77777777777778
"193","4457614",20,"female",7,1,30,"3","-1","high",13,"safe",2,2,3,3,6,3,4,9,7,3.5,3.6,3.61111111111111
"194","4457614",20,"female",7,2,6,"3","-6","high",11,"risky",26,2,3,3,6,3,4,9,7,3.5,3.6,3.61111111111111
"195","4457614",20,"female",7,3,7,"5","-6","low",1,"safe",2,2,3,3,6,3,4,9,7,3.5,3.6,3.61111111111111
"196","4457614",20,"female",7,4,1,"1","-8","low",2,"safe",4,2,3,3,6,3,4,9,7,3.5,3.6,3.61111111111111
"197","4457614",20,"female",7,5,12,"7","-4","high",76,"risky",72,2,3,3,6,3,4,9,7,3.5,3.6,3.61111111111111
"198","4457614",20,"female",7,6,20,"7","-8","low",10,"risky",5,2,3,3,6,3,4,9,7,3.5,3.6,3.61111111111111
"199","4457614",20,"female",7,7,9,"1","-4","high",9,"safe",23,2,3,3,6,3,4,9,7,3.5,3.6,3.61111111111111
"200","4457614",20,"female",7,8,19,"5","-8","low",1,"risky",74,2,3,3,6,3,4,9,7,3.5,3.6,3.61111111111111
